,id_amostra,identificacao_amostra,ponto,replica,campanha,data_coleta,tipo_amostra,analise,resultado,unidade
228,50.22.6,SedPods,EP1,R2,1° Resgate 2022,15/02/2022,Sedimento,5.00,0.274,phi
229,50.22.6,SedPods,EP1,R2,1° Resgate 2022,15/02/2022,Sedimento,6.00,0.0,phi
230,50.22.6,SedPods,EP1,R2,1° Resgate 2022,15/02/2022,Sedimento,7.00,0.0,phi
231,50.22.6,SedPods,EP1,R2,1° Resgate 2022,15/02/2022,Sedimento,8.00,0.0,phi
232,50.22.6,SedPods,EP1,R2,1° Resgate 2022,15/02/2022,Sedimento,9.00,0.0,phi
233,50.22.6,SedPods,EP1,R2,1° Resgate 2022,15/02/2022,Sedimento,10.00,0.0,phi
234,50.22.7,SedPods,EP2,R1,1° Resgate 2022,16/02/2022,Sedimento,-2.00,0.0,phi
235,50.22.7,SedPods,EP2,R1,1° Resgate 2022,16/02/2022,Sedimento,-1.50,0.0,phi
236,50.22.7,SedPods,EP2,R1,1° Resgate 2022,16/02/2022,Sedimento,-1.00,0.212,phi
237,50.22.7,SedPods,EP2,R1,1° Resgate 2022,16/02/2022,Sedimento,-0.50,0.807,phi
238,50.22.7,SedPods,EP2,R1,1° Resgate 2022,16/02/2022,Sedimento,0.00,1.649,phi
239,50.22.7,SedPods,EP2,R1,1° Resgate 2022,16/02/2022,Sedimento,0.50,3.086,phi
240,50.22.7,SedPods,EP2,R1,1° Resgate 2022,16/02/2022,Sedimento,1.00,5.181,phi
241,50.22.7,SedPods,EP2,R1,1° Resgate 2022,16/02/2022,Sedimento,1.50,6.611,phi
242,50.22.7,SedPods,EP2,R1,1° Resgate 2022,16/02/2022,Sedimento,2.00,10.509,phi
243,50.22.7,SedPods,EP2,R1,1° Resgate 2022,16/02/2022,Sedimento,2.50,16.76,phi
244,50.22.7,SedPods,EP2,R1,1° Resgate 2022,16/02/2022,Sedimento,3.00,20.439,phi
245,50.22.7,SedPods,EP2,R1,1° Resgate 2022,16/02/2022,Sedimento,3.50,5.187,phi
246,50.22.7,SedPods,EP2,R1,1° Resgate 2022,16/02/2022,Sedimento,4.00,12.13,phi
247,50.22.7,SedPods,EP2,R1,1° Resgate 2022,16/02/2022,Sedimento,5.00,3.155,phi
248,50.22.7,SedPods,EP2,R1,1° Resgate 2022,16/02/2022,Sedimento,6.00,2.677,phi
249,50.22.7,SedPods,EP2,R1,1° Resgate 2022,16/02/2022,Sedimento,7.00,3.138,phi
250,50.22.7,SedPods,EP2,R1,1° Resgate 2022,16/02/2022,Sedimento,8.00,4.39,phi
251,50.22.7,SedPods,EP2,R1,1° Resgate 2022,16/02/2022,Sedimento,9.00,2.9,phi
252,50.22.7,SedPods,EP2,R1,1° Resgate 2022,16/02/2022,Sedimento,10.00,1.168,phi
253,50.22.8,SedPods,EP2,R2,1° Resgate 2022,16/02/2022,Sedimento,-2.00,0.0,phi
254,50.22.8,SedPods,EP2,R2,1° Resgate 2022,16/02/2022,Sedimento,-1.50,0.0,phi
255,50.22.8,SedPods,EP2,R2,1° Resgate 2022,16/02/2022,Sedimento,-1.00,0.049,phi
256,50.22.8,SedPods,EP2,R2,1° Resgate 2022,16/02/2022,Sedimento,-0.50,0.887,phi
257,50.22.8,SedPods,EP2,R2,1° Resgate 2022,16/02/2022,Sedimento,0.00,2.736,phi
258,50.22.8,SedPods,EP2,R2,1° Resgate 2022,16/02/2022,Sedimento,0.50,4.77,phi
259,50.22.8,SedPods,EP2,R2,1° Resgate 2022,16/02/2022,Sedimento,1.00,8.344,phi
260,50.22.8,SedPods,EP2,R2,1° Resgate 2022,16/02/2022,Sedimento,1.50,9.576,phi
261,50.22.8,SedPods,EP2,R2,1° Resgate 2022,16/02/2022,Sedimento,2.00,13.865,phi
262,50.22.8,SedPods,EP2,R2,1° Resgate 2022,16/02/2022,Sedimento,2.50,21.617,phi
263,50.22.8,SedPods,EP2,R2,1° Resgate 2022,16/02/2022,Sedimento,3.00,22.899,phi
264,50.22.8,SedPods,EP2,R2,1° Resgate 2022,16/02/2022,Sedimento,3.50,2.058,phi
265,50.22.8,SedPods,EP2,R2,1° Resgate 2022,16/02/2022,Sedimento,4.00,12.238,phi
266,50.22.8,SedPods,EP2,R2,1° Resgate 2022,16/02/2022,Sedimento,5.00,0.961,phi
267,50.22.8,SedPods,EP2,R2,1° Resgate 2022,16/02/2022,Sedimento,6.00,0.0,phi
268,50.22.8,SedPods,EP2,R2,1° Resgate 2022,16/02/2022,Sedimento,7.00,0.0,phi
269,50.22.8,SedPods,EP2,R2,1° Resgate 2022,16/02/2022,Sedimento,8.00,0.0,phi
270,50.22.8,SedPods,EP2,R2,1° Resgate 2022,16/02/2022,Sedimento,9.00,0.0,phi
271,50.22.8,SedPods,EP2,R2,1° Resgate 2022,16/02/2022,Sedimento,10.00,0.0,phi
272,51.22.1,Armadilhas,EP1,R1,2° Resgate 2022,15/03/2022,Sedimento,Grânulo (4 a 2 mm),9.468,g/100g
273,51.22.1,Armadilhas,EP1,R1,2° Resgate 2022,15/03/2022,Sedimento,Areia muito grossa (2 a 1 mm),4.674,g/100g
274,51.22.1,Armadilhas,EP1,R1,2° Resgate 2022,15/03/2022,Sedimento,"Areia grossa (1 a 0,5 mm)",10.723,g/100g
275,51.22.1,Armadilhas,EP1,R1,2° Resgate 2022,15/03/2022,Sedimento,"Areia média (0,5 a 0,25 mm)",10.499,g/100g
276,51.22.1,Armadilhas,EP1,R1,2° Resgate 2022,15/03/2022,Sedimento,"Areia fina (0,25 a 0,125 mm)",11.298,g/100g
277,51.22.1,Armadilhas,EP1,R1,2° Resgate 2022,15/03/2022,Sedimento,"Areia muito fina (0,125 a 0,062 mm)",11.41,g/100g
278,51.22.1,Armadilhas,EP1,R1,2° Resgate 2022,15/03/2022,Sedimento,"Silte (0,062 mm a 0,00994)",34.946,g/100g
279,51.22.1,Armadilhas,EP1,R1,2° Resgate 2022,15/03/2022,Sedimento,"Argila (0,00994 a 0,0009 mm)",6.981,g/100g
280,51.22.2,Armadilhas,EP1,R2,2° Resgate 2022,15/03/2022,Sedimento,Grânulo (4 a 2 mm),1.927,g/100g
281,51.22.2,Armadilhas,EP1,R2,2° Resgate 2022,15/03/2022,Sedimento,Areia muito grossa (2 a 1 mm),2.65,g/100g
282,51.22.2,Armadilhas,EP1,R2,2° Resgate 2022,15/03/2022,Sedimento,"Areia grossa (1 a 0,5 mm)",6.823,g/100g
283,51.22.2,Armadilhas,EP1,R2,2° Resgate 2022,15/03/2022,Sedimento,"Areia média (0,5 a 0,25 mm)",7.119,g/100g
284,51.22.2,Armadilhas,EP1,R2,2° Resgate 2022,15/03/2022,Sedimento,"Areia fina (0,25 a 0,125 mm)",7.846,g/100g
285,51.22.2,Armadilhas,EP1,R2,2° Resgate 2022,15/03/2022,Sedimento,"Areia muito fina (0,125 a 0,062 mm)",9.655,g/100g
286,51.22.2,Armadilhas,EP1,R2,2° Resgate 2022,15/03/2022,Sedimento,"Silte (0,062 mm a 0,00994)",50.325,g/100g
287,51.22.2,Armadilhas,EP1,R2,2° Resgate 2022,15/03/2022,Sedimento,"Argila (0,00994 a 0,0009 mm)",13.655,g/100g
288,51.22.3,Armadilhas,EP2,R1,2° Resgate 2022,16/03/2022,Sedimento,Grânulo (4 a 2 mm),10.022,g/100g
289,51.22.3,Armadilhas,EP2,R1,2° Resgate 2022,16/03/2022,Sedimento,Areia muito grossa (2 a 1 mm),10.112,g/100g
290,51.22.3,Armadilhas,EP2,R1,2° Resgate 2022,16/03/2022,Sedimento,"Areia grossa (1 a 0,5 mm)",17.625,g/100g
291,51.22.3,Armadilhas,EP2,R1,2° Resgate 2022,16/03/2022,Sedimento,"Areia média (0,5 a 0,25 mm)",19.854,g/100g
292,51.22.3,Armadilhas,EP2,R1,2° Resgate 2022,16/03/2022,Sedimento,"Areia fina (0,25 a 0,125 mm)",16.372,g/100g
293,51.22.3,Armadilhas,EP2,R1,2° Resgate 2022,16/03/2022,Sedimento,"Areia muito fina (0,125 a 0,062 mm)",8.081,g/100g
294,51.22.3,Armadilhas,EP2,R1,2° Resgate 2022,16/03/2022,Sedimento,"Silte (0,062 mm a 0,00994)",14.388,g/100g
295,51.22.3,Armadilhas,EP2,R1,2° Resgate 2022,16/03/2022,Sedimento,"Argila (0,00994 a 0,0009 mm)",3.546,g/100g
296,51.22.4,Armadilhas,EP2,R2,2° Resgate 2022,16/03/2022,Sedimento,Grânulo (4 a 2 mm),5.252,g/100g
297,51.22.4,Armadilhas,EP2,R2,2° Resgate 2022,16/03/2022,Sedimento,Areia muito grossa (2 a 1 mm),3.268,g/100g
298,51.22.4,Armadilhas,EP2,R2,2° Resgate 2022,16/03/2022,Sedimento,"Areia grossa (1 a 0,5 mm)",6.62,g/100g
299,51.22.4,Armadilhas,EP2,R2,2° Resgate 2022,16/03/2022,Sedimento,"Areia média (0,5 a 0,25 mm)",9.61,g/100g
300,51.22.4,Armadilhas,EP2,R2,2° Resgate 2022,16/03/2022,Sedimento,"Areia fina (0,25 a 0,125 mm)",12.23,g/100g
301,51.22.4,Armadilhas,EP2,R2,2° Resgate 2022,16/03/2022,Sedimento,"Areia muito fina (0,125 a 0,062 mm)",11.61,g/100g
302,51.22.4,Armadilhas,EP2,R2,2° Resgate 2022,16/03/2022,Sedimento,"Silte (0,062 mm a 0,00994)",40.25,g/100g
303,51.22.4,Armadilhas,EP2,R2,2° Resgate 2022,16/03/2022,Sedimento,"Argila (0,00994 a 0,0009 mm)",11.16,g/100g
304,51.22.5,SedPods,EP1,R1,2° Resgate 2022,15/03/2022,Sedimento,Grânulo (4 a 2 mm),1.561,g/100g
305,51.22.5,SedPods,EP1,R1,2° Resgate 2022,15/03/2022,Sedimento,Areia muito grossa (2 a 1 mm),7.521,g/100g
306,51.22.5,SedPods,EP1,R1,2° Resgate 2022,15/03/2022,Sedimento,"Areia grossa (1 a 0,5 mm)",30.008,g/100g
307,51.22.5,SedPods,EP1,R1,2° Resgate 2022,15/03/2022,Sedimento,"Areia média (0,5 a 0,25 mm)",31.131,g/100g
308,51.22.5,SedPods,EP1,R1,2° Resgate 2022,15/03/2022,Sedimento,"Areia fina (0,25 a 0,125 mm)",17.244,g/100g
309,51.22.5,SedPods,EP1,R1,2° Resgate 2022,15/03/2022,Sedimento,"Areia muito fina (0,125 a 0,062 mm)",4.246,g/100g
310,51.22.5,SedPods,EP1,R1,2° Resgate 2022,15/03/2022,Sedimento,"Silte (0,062 mm a 0,00994)",6.065,g/100g
311,51.22.5,SedPods,EP1,R1,2° Resgate 2022,15/03/2022,Sedimento,"Argila (0,00994 a 0,0009 mm)",2.224,g/100g
312,51.22.6,SedPods,EP1,R2,2° Resgate 2022,15/03/2022,Sedimento,Grânulo (4 a 2 mm),1.502,g/100g
313,51.22.6,SedPods,EP1,R2,2° Resgate 2022,15/03/2022,Sedimento,Areia muito grossa (2 a 1 mm),5.224,g/100g
314,51.22.6,SedPods,EP1,R2,2° Resgate 2022,15/03/2022,Sedimento,"Areia grossa (1 a 0,5 mm)",21.764,g/100g
315,51.22.6,SedPods,EP1,R2,2° Resgate 2022,15/03/2022,Sedimento,"Areia média (0,5 a 0,25 mm)",31.07,g/100g
316,51.22.6,SedPods,EP1,R2,2° Resgate 2022,15/03/2022,Sedimento,"Areia fina (0,25 a 0,125 mm)",22.115,g/100g
317,51.22.6,SedPods,EP1,R2,2° Resgate 2022,15/03/2022,Sedimento,"Areia muito fina (0,125 a 0,062 mm)",6.503,g/100g
318,51.22.6,SedPods,EP1,R2,2° Resgate 2022,15/03/2022,Sedimento,"Silte (0,062 mm a 0,00994)",8.927,g/100g
319,51.22.6,SedPods,EP1,R2,2° Resgate 2022,15/03/2022,Sedimento,"Argila (0,00994 a 0,0009 mm)",2.895,g/100g
320,51.22.7,SedPods,EP2,R1,2° Resgate 2022,16/03/2022,Sedimento,Grânulo (4 a 2 mm),0.734,g/100g
321,51.22.7,SedPods,EP2,R1,2° Resgate 2022,16/03/2022,Sedimento,Areia muito grossa (2 a 1 mm),1.721,g/100g
322,51.22.7,SedPods,EP2,R1,2° Resgate 2022,16/03/2022,Sedimento,"Areia grossa (1 a 0,5 mm)",8.328,g/100g
323,51.22.7,SedPods,EP2,R1,2° Resgate 2022,16/03/2022,Sedimento,"Areia média (0,5 a 0,25 mm)",32.69,g/100g
324,51.22.7,SedPods,EP2,R1,2° Resgate 2022,16/03/2022,Sedimento,"Areia fina (0,25 a 0,125 mm)",46.575,g/100g
325,51.22.7,SedPods,EP2,R1,2° Resgate 2022,16/03/2022,Sedimento,"Areia muito fina (0,125 a 0,062 mm)",9.228,g/100g
326,51.22.7,SedPods,EP2,R1,2° Resgate 2022,16/03/2022,Sedimento,"Silte (0,062 mm a 0,00994)",0.725,g/100g
327,51.22.7,SedPods,EP2,R1,2° Resgate 2022,16/03/2022,Sedimento,"Argila (0,00994 a 0,0009 mm)",0.0,g/100g
328,51.22.8,SedPods,EP2,R2,2° Resgate 2022,16/03/2022,Sedimento,Grânulo (4 a 2 mm),0.18,g/100g
329,51.22.8,SedPods,EP2,R2,2° Resgate 2022,16/03/2022,Sedimento,Areia muito grossa (2 a 1 mm),1.469,g/100g
330,51.22.8,SedPods,EP2,R2,2° Resgate 2022,16/03/2022,Sedimento,"Areia grossa (1 a 0,5 mm)",7.676,g/100g
331,51.22.8,SedPods,EP2,R2,2° Resgate 2022,16/03/2022,Sedimento,"Areia média (0,5 a 0,25 mm)",29.534,g/100g
332,51.22.8,SedPods,EP2,R2,2° Resgate 2022,16/03/2022,Sedimento,"Areia fina (0,25 a 0,125 mm)",49.761,g/100g
333,51.22.8,SedPods,EP2,R2,2° Resgate 2022,16/03/2022,Sedimento,"Areia muito fina (0,125 a 0,062 mm)",10.821,g/100g
334,51.22.8,SedPods,EP2,R2,2° Resgate 2022,16/03/2022,Sedimento,"Silte (0,062 mm a 0,00994)",0.559,g/100g
335,51.22.8,SedPods,EP2,R2,2° Resgate 2022,16/03/2022,Sedimento,"Argila (0,00994 a 0,0009 mm)",0.0,g/100g
336,51.22.1,Armadilhas,EP1,R1,2° Resgate 2022,15/03/2022,Sedimento,Cascalho,9.47,%
337,51.22.1,Armadilhas,EP1,R1,2° Resgate 2022,15/03/2022,Sedimento,Areia,48.6,%
338,51.22.1,Armadilhas,EP1,R1,2° Resgate 2022,15/03/2022,Sedimento,Silte,34.95,%
339,51.22.1,Armadilhas,EP1,R1,2° Resgate 2022,15/03/2022,Sedimento,Argila,6.98,%
340,51.22.1,Armadilhas,EP1,R1,2° Resgate 2022,15/03/2022,Sedimento,Classificação*,Areia síltica,
341,51.22.2,Armadilhas,EP1,R2,2° Resgate 2022,15/03/2022,Sedimento,Cascalho,1.93,%
342,51.22.2,Armadilhas,EP1,R2,2° Resgate 2022,15/03/2022,Sedimento,Areia,34.09,%
343,51.22.2,Armadilhas,EP1,R2,2° Resgate 2022,15/03/2022,Sedimento,Silte,50.32,%
344,51.22.2,Armadilhas,EP1,R2,2° Resgate 2022,15/03/2022,Sedimento,Argila,13.66,%
345,51.22.2,Armadilhas,EP1,R2,2° Resgate 2022,15/03/2022,Sedimento,Classificação*,Silte arenoso,
346,51.22.3,Armadilhas,EP2,R1,2° Resgate 2022,16/03/2022,Sedimento,Cascalho,10.02,%
347,51.22.3,Armadilhas,EP2,R1,2° Resgate 2022,16/03/2022,Sedimento,Areia,72.04,%
348,51.22.3,Armadilhas,EP2,R1,2° Resgate 2022,16/03/2022,Sedimento,Silte,14.39,%
349,51.22.3,Armadilhas,EP2,R1,2° Resgate 2022,16/03/2022,Sedimento,Argila,3.55,%
350,51.22.3,Armadilhas,EP2,R1,2° Resgate 2022,16/03/2022,Sedimento,Classificação*,Sedimento cascalhoso,
351,51.22.4,Armadilhas,EP2,R2,2° Resgate 2022,16/03/2022,Sedimento,Cascalho,5.25,%
352,51.22.4,Armadilhas,EP2,R2,2° Resgate 2022,16/03/2022,Sedimento,Areia,43.34,%
353,51.22.4,Armadilhas,EP2,R2,2° Resgate 2022,16/03/2022,Sedimento,Silte,40.25,%
354,51.22.4,Armadilhas,EP2,R2,2° Resgate 2022,16/03/2022,Sedimento,Argila,11.16,%
355,51.22.4,Armadilhas,EP2,R2,2° Resgate 2022,16/03/2022,Sedimento,Classificação*,Areia síltica,
356,51.22.5,SedPods,EP1,R1,2° Resgate 2022,15/03/2022,Sedimento,Cascalho,1.56,%
357,51.22.5,SedPods,EP1,R1,2° Resgate 2022,15/03/2022,Sedimento,Areia,90.15,%
358,51.22.5,SedPods,EP1,R1,2° Resgate 2022,15/03/2022,Sedimento,Silte,6.07,%
359,51.22.5,SedPods,EP1,R1,2° Resgate 2022,15/03/2022,Sedimento,Argila,2.22,%
360,51.22.5,SedPods,EP1,R1,2° Resgate 2022,15/03/2022,Sedimento,Classificação*,Areia,
361,51.22.6,SedPods,EP1,R2,2° Resgate 2022,15/03/2022,Sedimento,Cascalho,1.5,%
362,51.22.6,SedPods,EP1,R2,2° Resgate 2022,15/03/2022,Sedimento,Areia,86.68,%
363,51.22.6,SedPods,EP1,R2,2° Resgate 2022,15/03/2022,Sedimento,Silte,8.93,%
364,51.22.6,SedPods,EP1,R2,2° Resgate 2022,15/03/2022,Sedimento,Argila,2.9,%
365,51.22.6,SedPods,EP1,R2,2° Resgate 2022,15/03/2022,Sedimento,Classificação*,Areia,
366,51.22.7,SedPods,EP2,R1,2° Resgate 2022,16/03/2022,Sedimento,Cascalho,0.73,%
367,51.22.7,SedPods,EP2,R1,2° Resgate 2022,16/03/2022,Sedimento,Areia,98.54,%
368,51.22.7,SedPods,EP2,R1,2° Resgate 2022,16/03/2022,Sedimento,Silte,0.73,%
369,51.22.7,SedPods,EP2,R1,2° Resgate 2022,16/03/2022,Sedimento,Argila,0.0,%
370,51.22.7,SedPods,EP2,R1,2° Resgate 2022,16/03/2022,Sedimento,Classificação*,Areia,
371,51.22.8,SedPods,EP2,R2,2° Resgate 2022,16/03/2022,Sedimento,Cascalho,0.18,%
372,51.22.8,SedPods,EP2,R2,2° Resgate 2022,16/03/2022,Sedimento,Areia,99.26,%
373,51.22.8,SedPods,EP2,R2,2° Resgate 2022,16/03/2022,Sedimento,Silte,0.56,%
374,51.22.8,SedPods,EP2,R2,2° Resgate 2022,16/03/2022,Sedimento,Argila,0.0,%
375,51.22.8,SedPods,EP2,R2,2° Resgate 2022,16/03/2022,Sedimento,Classificação*,Areia,
376,51.22.1,Armadilhas,EP1,R1,2° Resgate 2022,15/03/2022,Sedimento,Lama total (silte + argila),41.93,%
377,51.22.1,Armadilhas,EP1,R1,2° Resgate 2022,15/03/2022,Sedimento,Areia total (cascalho + areia),58.07,%
378,51.22.2,Armadilhas,EP1,R2,2° Resgate 2022,15/03/2022,Sedimento,Lama total (silte + argila),63.98,%
379,51.22.2,Armadilhas,EP1,R2,2° Resgate 2022,15/03/2022,Sedimento,Areia total (cascalho + areia),36.02,%
380,51.22.3,Armadilhas,EP2,R1,2° Resgate 2022,16/03/2022,Sedimento,Lama total (silte + argila),17.94,%
381,51.22.3,Armadilhas,EP2,R1,2° Resgate 2022,16/03/2022,Sedimento,Areia total (cascalho + areia),82.06,%
382,51.22.4,Armadilhas,EP2,R2,2° Resgate 2022,16/03/2022,Sedimento,Lama total (silte + argila),51.41,%
383,51.22.4,Armadilhas,EP2,R2,2° Resgate 2022,16/03/2022,Sedimento,Areia total (cascalho + areia),48.59,%
384,51.22.5,SedPods,EP1,R1,2° Resgate 2022,15/03/2022,Sedimento,Lama total (silte + argila),8.29,%
385,51.22.5,SedPods,EP1,R1,2° Resgate 2022,15/03/2022,Sedimento,Areia total (cascalho + areia),91.71,%
386,51.22.6,SedPods,EP1,R2,2° Resgate 2022,15/03/2022,Sedimento,Lama total (silte + argila),11.82,%
387,51.22.6,SedPods,EP1,R2,2° Resgate 2022,15/03/2022,Sedimento,Areia total (cascalho + areia),88.18,%
388,51.22.7,SedPods,EP2,R1,2° Resgate 2022,16/03/2022,Sedimento,Lama total (silte + argila),0.73,%
389,51.22.7,SedPods,EP2,R1,2° Resgate 2022,16/03/2022,Sedimento,Areia total (cascalho + areia),99.27,%
390,51.22.8,SedPods,EP2,R2,2° Resgate 2022,16/03/2022,Sedimento,Lama total (silte + argila),0.56,%
391,51.22.8,SedPods,EP2,R2,2° Resgate 2022,16/03/2022,Sedimento,Areia total (cascalho + areia),99.44,%
392,51.22.1,Armadilhas,EP1,R1,2° Resgate 2022,15/03/2022,Sedimento,-2.00,5.921,phi
393,51.22.1,Armadilhas,EP1,R1,2° Resgate 2022,15/03/2022,Sedimento,-1.50,1.315,phi
394,51.22.1,Armadilhas,EP1,R1,2° Resgate 2022,15/03/2022,Sedimento,-1.00,2.231,phi
395,51.22.1,Armadilhas,EP1,R1,2° Resgate 2022,15/03/2022,Sedimento,-0.50,2.047,phi
396,51.22.1,Armadilhas,EP1,R1,2° Resgate 2022,15/03/2022,Sedimento,0.00,2.627,phi
397,51.22.1,Armadilhas,EP1,R1,2° Resgate 2022,15/03/2022,Sedimento,0.50,5.13,phi
398,51.22.1,Armadilhas,EP1,R1,2° Resgate 2022,15/03/2022,Sedimento,1.00,5.594,phi
399,51.22.1,Armadilhas,EP1,R1,2° Resgate 2022,15/03/2022,Sedimento,1.50,4.714,phi
400,51.22.1,Armadilhas,EP1,R1,2° Resgate 2022,15/03/2022,Sedimento,2.00,5.785,phi
401,51.22.1,Armadilhas,EP1,R1,2° Resgate 2022,15/03/2022,Sedimento,2.50,6.086,phi
402,51.22.1,Armadilhas,EP1,R1,2° Resgate 2022,15/03/2022,Sedimento,3.00,5.211,phi
403,51.22.1,Armadilhas,EP1,R1,2° Resgate 2022,15/03/2022,Sedimento,3.50,3.972,phi
404,51.22.1,Armadilhas,EP1,R1,2° Resgate 2022,15/03/2022,Sedimento,4.00,7.438,phi
405,51.22.1,Armadilhas,EP1,R1,2° Resgate 2022,15/03/2022,Sedimento,5.00,11.173,phi
406,51.22.1,Armadilhas,EP1,R1,2° Resgate 2022,15/03/2022,Sedimento,6.00,8.626,phi
407,51.22.1,Armadilhas,EP1,R1,2° Resgate 2022,15/03/2022,Sedimento,7.00,6.896,phi
408,51.22.1,Armadilhas,EP1,R1,2° Resgate 2022,15/03/2022,Sedimento,8.00,8.252,phi
409,51.22.1,Armadilhas,EP1,R1,2° Resgate 2022,15/03/2022,Sedimento,9.00,5.17,phi
410,51.22.1,Armadilhas,EP1,R1,2° Resgate 2022,15/03/2022,Sedimento,10.00,1.811,phi
411,51.22.2,Armadilhas,EP1,R2,2° Resgate 2022,15/03/2022,Sedimento,-2.00,1.235,phi
412,51.22.2,Armadilhas,EP1,R2,2° Resgate 2022,15/03/2022,Sedimento,-1.50,0.32,phi
413,51.22.2,Armadilhas,EP1,R2,2° Resgate 2022,15/03/2022,Sedimento,-1.00,0.372,phi
414,51.22.2,Armadilhas,EP1,R2,2° Resgate 2022,15/03/2022,Sedimento,-0.50,1.115,phi
415,51.22.2,Armadilhas,EP1,R2,2° Resgate 2022,15/03/2022,Sedimento,0.00,1.535,phi
416,51.22.2,Armadilhas,EP1,R2,2° Resgate 2022,15/03/2022,Sedimento,0.50,3.118,phi
417,51.22.2,Armadilhas,EP1,R2,2° Resgate 2022,15/03/2022,Sedimento,1.00,3.705,phi
418,51.22.2,Armadilhas,EP1,R2,2° Resgate 2022,15/03/2022,Sedimento,1.50,3.23,phi
419,51.22.2,Armadilhas,EP1,R2,2° Resgate 2022,15/03/2022,Sedimento,2.00,3.889,phi
420,51.22.2,Armadilhas,EP1,R2,2° Resgate 2022,15/03/2022,Sedimento,2.50,4.174,phi
421,51.22.2,Armadilhas,EP1,R2,2° Resgate 2022,15/03/2022,Sedimento,3.00,3.673,phi
422,51.22.2,Armadilhas,EP1,R2,2° Resgate 2022,15/03/2022,Sedimento,3.50,4.079,phi
423,51.22.2,Armadilhas,EP1,R2,2° Resgate 2022,15/03/2022,Sedimento,4.00,5.576,phi
424,51.22.2,Armadilhas,EP1,R2,2° Resgate 2022,15/03/2022,Sedimento,5.00,13.069,phi
425,51.22.2,Armadilhas,EP1,R2,2° Resgate 2022,15/03/2022,Sedimento,6.00,11.716,phi
426,51.22.2,Armadilhas,EP1,R2,2° Resgate 2022,15/03/2022,Sedimento,7.00,10.289,phi
427,51.22.2,Armadilhas,EP1,R2,2° Resgate 2022,15/03/2022,Sedimento,8.00,15.251,phi
428,51.22.2,Armadilhas,EP1,R2,2° Resgate 2022,15/03/2022,Sedimento,9.00,9.945,phi
429,51.22.2,Armadilhas,EP1,R2,2° Resgate 2022,15/03/2022,Sedimento,10.00,3.71,phi
430,51.22.3,Armadilhas,EP2,R1,2° Resgate 2022,16/03/2022,Sedimento,-2.00,6.21,phi
431,51.22.3,Armadilhas,EP2,R1,2° Resgate 2022,16/03/2022,Sedimento,-1.50,1.304,phi
432,51.22.3,Armadilhas,EP2,R1,2° Resgate 2022,16/03/2022,Sedimento,-1.00,2.509,phi
433,51.22.3,Armadilhas,EP2,R1,2° Resgate 2022,16/03/2022,Sedimento,-0.50,4.565,phi
434,51.22.3,Armadilhas,EP2,R1,2° Resgate 2022,16/03/2022,Sedimento,0.00,5.546,phi
435,51.22.3,Armadilhas,EP2,R1,2° Resgate 2022,16/03/2022,Sedimento,0.50,7.683,phi
436,51.22.3,Armadilhas,EP2,R1,2° Resgate 2022,16/03/2022,Sedimento,1.00,9.943,phi
437,51.22.3,Armadilhas,EP2,R1,2° Resgate 2022,16/03/2022,Sedimento,1.50,10.192,phi
438,51.22.3,Armadilhas,EP2,R1,2° Resgate 2022,16/03/2022,Sedimento,2.00,9.663,phi
439,51.22.3,Armadilhas,EP2,R1,2° Resgate 2022,16/03/2022,Sedimento,2.50,8.991,phi
440,51.22.3,Armadilhas,EP2,R1,2° Resgate 2022,16/03/2022,Sedimento,3.00,7.381,phi
441,51.22.3,Armadilhas,EP2,R1,2° Resgate 2022,16/03/2022,Sedimento,3.50,4.322,phi
442,51.22.3,Armadilhas,EP2,R1,2° Resgate 2022,16/03/2022,Sedimento,4.00,3.758,phi
443,51.22.3,Armadilhas,EP2,R1,2° Resgate 2022,16/03/2022,Sedimento,5.00,4.625,phi
444,51.22.3,Armadilhas,EP2,R1,2° Resgate 2022,16/03/2022,Sedimento,6.00,3.314,phi
445,51.22.3,Armadilhas,EP2,R1,2° Resgate 2022,16/03/2022,Sedimento,7.00,2.802,phi
446,51.22.3,Armadilhas,EP2,R1,2° Resgate 2022,16/03/2022,Sedimento,8.00,3.647,phi
447,51.22.3,Armadilhas,EP2,R1,2° Resgate 2022,16/03/2022,Sedimento,9.00,2.562,phi
448,51.22.3,Armadilhas,EP2,R1,2° Resgate 2022,16/03/2022,Sedimento,10.00,0.984,phi
449,51.22.4,Armadilhas,EP2,R2,2° Resgate 2022,16/03/2022,Sedimento,-2.00,3.04,phi
450,51.22.4,Armadilhas,EP2,R2,2° Resgate 2022,16/03/2022,Sedimento,-1.50,0.942,phi
451,51.22.4,Armadilhas,EP2,R2,2° Resgate 2022,16/03/2022,Sedimento,-1.00,1.27,phi
452,51.22.4,Armadilhas,EP2,R2,2° Resgate 2022,16/03/2022,Sedimento,-0.50,1.466,phi
453,51.22.4,Armadilhas,EP2,R2,2° Resgate 2022,16/03/2022,Sedimento,0.00,1.802,phi
454,51.22.4,Armadilhas,EP2,R2,2° Resgate 2022,16/03/2022,Sedimento,0.50,2.612,phi
455,51.22.4,Armadilhas,EP2,R2,2° Resgate 2022,16/03/2022,Sedimento,1.00,4.008,phi
456,51.22.4,Armadilhas,EP2,R2,2° Resgate 2022,16/03/2022,Sedimento,1.50,4.418,phi
457,51.22.4,Armadilhas,EP2,R2,2° Resgate 2022,16/03/2022,Sedimento,2.00,5.192,phi
